Stations_ID; Mess_Datum; Qualitaets_Niveau; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
     3668;20051117;  10;    2.3;   6.2;   6.9;  972.30;   86.00;   4.1;    4.1;    0.7;   -1.1;  10.1;   1.2;   8;    0.200;   0;eor
     3668;20051118;  10;    1.4;   6.2;   7.6;  980.20;   92.00;   2.4;    4.5;    0.1;   -0.1;  11.7;   2.5;   8;    0.600;   0;eor
     3668;20051119;  10;   -0.4;   5.2;   7.4;  989.30;   87.00;   2.1;    1.0;   -2.4;   -3.7;   5.4;   0.0;   7;    0.000;   0;eor
     3668;20051120;  10;    0.8;   5.8;   8.0;  990.30;   90.00;   3.5;    2.2;   -1.8;   -1.9;   9.2;   6.6;   8;    0.000;   0;eor
     3668;20051121;  10;    1.7;   6.1;   6.6;  989.00;   87.00;   3.0;    4.0;   -1.1;   -3.3;   7.6;   0.7;   8;    1.000;   0;eor
     3668;20051122;  10;   -0.3;   5.1;   6.4;  994.60;   86.00;   2.5;    1.2;   -3.3;   -5.7;   5.2;   0.0;   8;    0.200;   0;eor
     3668;20051123;  10;    0.7;   5.4;   7.9;  992.20;   84.00;   2.1;    1.7;   -0.5;   -0.8;   5.1;   0.1;   8;    0.000;   0;eor
     3668;20051124;  10;   -2.2;   3.6;   7.5;  978.10;   69.00;   3.3;   -0.3;   -4.1;   -5.1;  12.7;   1.0;   7;    0.800;   0;eor
     3668;20051125;  10;   -2.2;   4.2;   4.8;  956.60;   81.00;   4.8;    1.1;   -5.2;   -7.9;  12.4;   0.1;   7;    3.000;   5;eor
     3668;20051126;  10;   -2.4;   3.8;   2.8;  958.60;   74.00;   4.1;    3.2;   -7.5;   -9.0;   9.8;   0.0;   0;    7.500;   4;eor
     3668;20051127;  10;   -2.4;   4.0;   4.9;  959.20;   79.00;   3.2;    2.2;   -7.7;  -10.0;   5.7;   0.6;   7;    3.200;   4;eor
     3668;20051128;  10;    0.5;   5.7;   7.9;  962.10;   90.00;   3.7;    1.9;   -1.3;   -2.8;  10.1;   1.2;   8;    0.000;   5;eor
     3668;20051129;  10;    0.9;   5.9;   7.5;  968.70;   91.00;   1.5;    2.8;    0.0;   -1.0;   3.8;   0.0;   8;    0.000;   4;eor
     3668;20051130;  10;    0.0;   5.6;   7.1;  975.40;   91.00;   0.9;    2.3;   -3.1;   -4.4;   2.9;   0.0;   0;    0.000;   1;eor
     3668;20051201;  10;   -1.6;   4.4;   0.9;  975.20;   80.00;   3.3;    2.4;   -6.1;   -7.5;   8.5;   0.0;   0;    7.800;   0;eor
     3668;20051202;  10;   -3.2;   3.9;   3.2;  967.10;   81.00;   3.6;    2.3;   -9.1;   -9.8;  10.2;   0.0;   7;    5.800;   0;eor
     3668;20051203;  10;    0.0;   5.5;   7.3;  965.80;   89.00;   3.4;    2.7;   -2.6;   -3.4;   7.3;   2.7;   8;    0.000;   0;eor
     3668;20051204;  10;    4.7;   7.5;   7.6;  964.90;   88.00;   4.6;    7.7;    1.7;    0.8;  13.2;   8.4;   6;    0.300;   0;eor
     3668;20051205;  10;    4.5;   7.2;   6.3;  963.80;   86.00;   3.0;    7.0;   -1.5;   -1.5;   7.0;   0.0;   8;    0.400;   0;eor
     3668;20051206;  10;    2.0;   6.4;   7.3;  968.40;   91.00;   1.6;    4.8;   -0.2;   -0.9;   4.2;   0.0;   6;    0.000;   0;eor
     3668;20051207;  10;    2.5;   6.5;   7.5;  976.10;   89.00;   2.4;    3.6;    0.7;   -0.6;   7.8;   0.6;   6;    0.000;   0;eor
     3668;20051208;  10;    2.6;   6.3;   7.5;  980.00;   85.00;   2.0;    4.7;   -1.2;   -2.0;   5.9;   0.0;   6;    1.300;   0;eor
     3668;20051209;  10;    0.4;   5.6;   5.9;  994.00;   89.00;   1.4;    3.9;   -2.8;   -5.1;   4.6;   0.0;   0;    0.800;   0;eor
     3668;20051210;  10;   -1.3;   3.8;   2.6; 1001.70;   70.00;   2.3;    2.2;   -6.0;   -8.0;   8.3;   0.0;   0;    7.000;   0;eor
     3668;20051211;  10;   -3.5;   3.8;   3.3;  999.40;   82.00;   1.0;    0.7;   -8.4;   -9.6;   2.9;   0.0;   0;    6.800;   0;eor
     3668;20051212;  10;    0.3;   5.7;   6.9;  991.90;   90.00;   2.0;    3.9;   -5.4;   -6.0;   5.9;   0.0;   0;    2.200;   0;eor
     3668;20051213;  10;    1.6;   5.6;   5.7;  992.50;   81.00;   2.3;    4.2;   -1.3;   -4.2;   7.7;   0.0;   8;    4.300;   0;eor
     3668;20051214;  10;    1.3;   6.2;   8.0;  986.50;   92.00;   1.5;    2.3;   -0.2;   -0.4;   4.3;   0.9;   8;    0.000;   0;eor
     3668;20051215;  10;    3.1;   6.7;   8.0;  978.80;   88.00;   5.8;    4.0;    2.0;    1.7;  14.7;   4.2;   6;    0.000;   0;eor
     3668;20051216;  10;    3.6;   6.7;   7.6;  962.90;   84.00;   8.8;    6.6;    1.2;   -0.3;  23.3;   3.9;   8;    0.000;   0;eor
     3668;20051217;  10;   -0.5;   4.9;   6.8;  967.30;   84.00;   6.1;    1.4;   -2.9;   -5.4;  15.2;   0.3;   7;    0.900;   1;eor
     3668;20051218;  10;   -1.9;   4.8;   7.0;  979.70;   89.00;   4.0;    0.2;   -6.5;  -10.8;   9.3;   0.5;   7;    0.100;   2;eor
     3668;20051219;  10;   -0.7;   5.1;   7.8;  984.30;   87.00;   3.9;    0.8;   -2.3;   -4.3;   9.4;   0.9;   7;    0.000;   4;eor
     3668;20051220;  10;    1.0;   5.8;   7.9;  989.60;   89.00;   4.5;    1.5;    0.5;   -0.1;  10.1;   0.0;   7;    0.000;   7;eor
     3668;20051221;  10;    1.1;   5.9;   8.0;  993.10;   90.00;   2.7;    1.7;    0.3;    0.1;   7.3;   0.0;   8;    0.000;   1;eor
     3668;20051222;  10;    0.6;   5.8;   8.0;  991.00;   91.00;   2.8;    1.0;   -0.2;   -0.2;   7.6;   3.9;   8;    0.000;   0;eor
     3668;20051223;  10;    1.4;   6.4;   8.0;  988.30;   94.00;   1.4;    2.6;    0.1;   -0.1;   4.1;   1.0;   8;    0.000;   1;eor
     3668;20051224;  10;    3.2;   7.0;   8.0;  984.60;   91.00;   2.1;    4.0;    2.1;    1.6;   6.1;   0.0;   6;    0.000;   0;eor
     3668;20051225;  10;    2.3;   6.6;   6.8;  981.10;   91.00;   2.2;    3.9;   -1.6;   -3.4;   5.4;   1.8;   8;    0.000;   0;eor
     3668;20051226;  10;   -1.4;   5.2;   6.4;  973.10;   95.00;   1.5;    0.3;   -5.5;   -5.9;   5.4;   0.5;   7;    0.100;   0;eor
     3668;20051227;  10;   -2.3;   4.6;   7.3;  968.30;   89.00;   2.1;   -0.7;   -4.6;   -6.7;   6.5;   0.2;   7;    0.800;   2;eor
     3668;20051228;  10;   -3.6;   4.2;   7.9;  968.10;   89.00;   2.4;   -2.6;   -4.7;   -5.0;   6.1;   0.2;   7;    0.000;   4;eor
     3668;20051229;  10;   -4.5;   3.6;   7.9;  975.50;   83.00;   4.0;   -3.9;   -5.3;   -6.0;   8.7;   0.0;   7;    0.000;   5;eor
     3668;20051230;  10;   -5.5;   3.1;   5.4;  978.30;   78.00;   3.3;   -3.3;   -9.1;   -9.4;   9.2;   1.3;   7;    2.800;   6;eor
     3668;20051231;  10;   -0.3;   5.5;   7.6;  966.60;   89.00;   4.0;    4.4;   -7.0;   -6.8;   9.8;   0.6;   8;    0.300;   7;eor
     3668;20060101;  10;    2.0;   6.4;   6.6;  968.70;   91.00;   2.1;    4.7;   -1.0;   -3.1;   6.4;   0.0;   6;    0.700;   3;eor
     3668;20060102;  10;   -0.3;   5.6;   6.3;  979.30;   94.00;   1.7;    2.0;   -2.1;   -4.0;   4.9;   0.0;   6;    0.000;   0;eor
     3668;20060103;  10;    0.6;   5.9;   7.8;  988.60;   92.00;   1.7;    1.6;   -0.5;   -1.3;   4.9;   0.0;   8;    0.000;   0;eor
     3668;20060104;  10;    0.1;   5.3;   7.3;  989.10;   86.00;   2.2;    2.3;   -1.1;   -1.5;   8.4;   0.0;   8;    0.800;   0;eor
     3668;20060105;  10;    0.7;   5.0;   7.5;  981.50;   77.00;   3.8;    1.7;   -0.3;   -0.9;  10.0;   0.1;   7;    0.000;   0;eor
     3668;20060106;  10;    2.0;   5.8;   8.0;  982.10;   82.00;   2.7;    3.4;    0.9;    0.5;   7.8;   0.0;   0;    0.000;   0;eor
     3668;20060107;  10;    1.6;   5.7;   8.0;  987.20;   83.00;   2.3;    2.1;    1.2;    0.9;   6.3;   0.0;   6;    0.000;   0;eor
     3668;20060108;  10;   -0.5;   4.6;   2.8;  989.90;   78.00;   3.5;    2.7;   -5.2;   -6.4;   9.0;   0.0;   0;    7.100;   0;eor
     3668;20060109;  10;   -4.2;   3.8;   2.2;  991.10;   85.00;   2.2;   -0.1;   -6.9;   -8.6;   5.8;   0.0;   0;    2.800;   0;eor
     3668;20060110;  10;   -4.6;   3.8;   8.0;  993.00;   88.00;   2.8;   -3.8;   -5.8;   -5.5;   6.0;   0.0;   7;    0.000;   0;eor
     3668;20060111;  10;   -5.0;   3.5;   5.8;  992.10;   84.00;   3.2;   -0.3;   -7.1;   -7.6;   5.7;   0.4;   7;    4.300;   0;eor
     3668;20060112;  10;   -2.9;   4.4;   6.9;  994.30;   88.00;   2.1;   -0.3;   -6.5;   -7.1;   5.0;   0.4;   7;    0.000;   1;eor
     3668;20060113;  10;   -2.3;   4.5;   4.4;  993.60;   86.00;   3.6;    0.5;   -7.5;   -8.4;   9.5;   0.0;   0;    7.100;   1;eor
     3668;20060114;  10;   -4.9;   3.7;   7.9;  993.00;   87.00;   3.3;   -3.0;   -6.1;   -5.9;   6.6;   0.0;   7;    0.000;   1;eor
     3668;20060115;  10;   -5.2;   3.3;   4.0;  988.50;   80.00;   4.1;   -1.9;  -10.5;  -12.7;   9.4;   0.0;   0;    5.600;   1;eor
     3668;20060116;  10;   -8.3;   2.9;   4.3;  984.90;   88.00;   3.4;   -4.5;  -12.4;  -14.0;   7.8;   0.0;   7;    0.000;   1;eor
     3668;20060117;  10;   -3.5;   4.4;   6.8;  973.60;   89.00;   4.2;    2.0;  -12.0;  -12.9;   7.2;   5.4;   8;    0.000;   1;eor
     3668;20060118;  10;    2.1;   6.2;   7.0;  970.90;   87.00;   5.6;    3.5;    0.6;   -0.9;  13.8;   0.5;   6;    1.200;   1;eor
     3668;20060119;  10;    1.0;   5.7;   6.5;  985.30;   86.00;   1.9;    3.6;   -1.1;   -3.2;   5.5;   0.0;   7;    0.400;   0;eor
     3668;20060120;  10;    1.6;   6.0;   7.9;  983.10;   87.00;   3.4;    4.0;   -1.3;   -1.8;  12.6;   2.1;   6;    0.000;   0;eor
     3668;20060121;  10;    2.7;   6.3;   7.0;  982.20;   85.00;   5.4;    4.6;    0.9;   -0.8;  12.7;   0.9;   6;    0.100;   0;eor
     3668;20060122;  10;   -2.7;   4.4;   5.0;  993.90;   83.00;   3.3;    2.1;   -9.6;  -10.4;  10.7;   0.0;   8;    0.600;   0;eor
     3668;20060123;  10;   -9.0;   2.1;   0.3; 1001.00;   68.00;   2.5;   -4.4;  -12.1;  -13.0;   7.2;   0.0;   0;    8.200;   0;eor
     3668;20060124;  10;   -8.2;   2.1;   0.4;  996.60;   67.00;   2.6;   -0.7;  -13.7;  -14.8;   6.7;   0.0;   0;    8.100;   0;eor
     3668;20060125;  10;   -7.6;   2.7;   5.4;  982.00;   77.00;   2.7;   -3.9;  -11.4;  -12.1;   7.0;   0.2;   7;    0.000;   0;eor
     3668;20060126;  10;   -4.9;   3.5;   4.9;  978.30;   81.00;   2.8;   -1.2;  -11.5;  -13.7;   7.6;   0.0;   7;    3.300;   2;eor
     3668;20060127;  10;   -8.3;   2.3;   4.3;  982.80;   72.00;   2.5;   -3.6;  -14.9;  -16.1;   7.5;   0.0;   0;    2.800;   1;eor
     3668;20060128;  10;   -3.8;   2.8;   2.4;  985.70;   62.00;   2.8;    2.5;  -10.1;  -11.6;   8.3;   0.0;   0;    8.300;   1;eor
     3668;20060129;  10;   -4.9;   2.7;   0.5;  989.00;   67.00;   1.2;    5.1;  -12.7;  -14.2;   7.1;   0.0;   0;    8.600;   0;eor
     3668;20060130;  10;   -5.0;   3.1;   0.9;  988.90;   74.00;   1.4;    3.0;  -11.4;  -13.0;   4.1;   0.0;   0;    8.500;   0;eor
     3668;20060131;  10;   -5.7;   3.3;   3.5;  986.60;   82.00;   1.0;    0.5;  -12.0;  -13.1;   3.0;   0.0;   0;    5.700;   0;eor
     3668;20060201;  10;   -5.0;   3.4;   4.2;  984.50;   81.00;   1.4;    2.1;  -11.1;  -12.6;   3.5;   0.0;   0;    6.900;   0;eor
     3668;20060202;  10;   -6.6;   3.2;   1.0;  981.70;   85.00;   1.7;   -0.6;  -11.9;  -13.7;   4.2;   0.0;   6;    7.100;   0;eor
     3668;20060203;  10;   -7.7;   3.1;   7.8;  980.80;   90.00;   1.4;   -4.6;   -9.7;   -9.2;   5.4;   0.0;   7;    0.200;   0;eor
     3668;20060204;  10;   -2.5;   4.3;   7.9;  985.20;   85.00;   1.8;   -0.9;   -4.7;   -4.7;   4.0;   0.0;   7;    0.000;   0;eor
     3668;20060205;  10;   -3.6;   3.6;   5.3;  989.80;   76.00;   1.5;   -0.5;  -10.2;  -12.4;   4.2;   0.0;   7;    3.700;   0;eor
     3668;20060206;  10;   -1.3;   4.7;   7.9;  988.10;   84.00;   1.3;    0.5;   -3.2;   -3.6;   4.5;   2.1;   8;    0.000;   0;eor
     3668;20060207;  10;    1.3;   6.1;   8.0;  980.30;   91.00;   5.0;    2.4;   -0.7;   -0.7;  12.5;   8.6;   8;    0.000;   3;eor
     3668;20060208;  10;    2.2;   6.1;   7.9;  969.10;   85.00;   5.8;    3.3;    1.5;    0.2;  14.8;   1.5;   8;    0.000;   0;eor
     3668;20060209;  10;    0.5;   5.3;   7.4;  967.00;   84.00;   7.3;    2.0;   -1.4;   -1.1;  17.5;   0.1;   7;    0.900;   0;eor
     3668;20060210;  10;   -0.4;   5.3;   7.5;  974.30;   89.00;   6.1;    1.0;   -3.6;   -6.2;  13.0;   0.5;   7;    0.000;   8;eor
     3668;20060211;  10;   -0.8;   4.6;   6.9;  987.20;   81.00;   1.6;    1.6;   -2.5;   -3.3;   4.9;   0.0;   7;    2.400;   8;eor
     3668;20060212;  10;   -1.7;   4.3;   7.2;  987.80;   79.00;   1.0;    0.6;   -3.6;   -5.5;   3.7;   0.0;   7;    0.800;   7;eor
     3668;20060213;  10;   -2.6;   3.6;   4.1;  985.60;   73.00;   2.4;    0.7;   -7.5;   -9.9;   5.6;   0.0;   0;    8.800;   7;eor
     3668;20060214;  10;   -4.3;   3.8;   5.7;  982.90;   84.00;   3.4;    0.1;  -10.4;  -11.5;   7.0;   0.2;   8;    0.000;   6;eor
     3668;20060215;  10;    1.8;   6.1;   7.9;  970.00;   86.00;   4.1;    4.2;   -1.1;   -1.9;  11.0;   6.7;   6;    0.000;   5;eor
     3668;20060216;  10;    4.7;   7.4;   7.4;  956.30;   87.00;   3.4;    8.5;    2.3;    1.8;   9.3;   3.2;   6;    1.600;   0;eor
     3668;20060217;  10;    4.4;   6.6;   6.9;  959.20;   79.00;   4.1;    7.8;    2.1;    0.7;  10.1;   0.2;   6;    2.000;   0;eor
     3668;20060218;  10;    3.9;   6.5;   6.1;  963.40;   80.00;   4.6;    7.8;    1.0;   -0.2;  11.5;   3.4;   8;    1.400;   0;eor
     3668;20060219;  10;    4.7;   6.1;   6.6;  966.10;   73.00;   3.5;    9.3;    1.2;   -0.6;   8.7;   0.0;   0;    4.800;   0;eor
     3668;20060220;  10;    4.4;   6.2;   6.5;  965.90;   74.00;   2.0;    8.5;    1.2;    0.1;   7.7;   0.0;   6;    3.300;   0;eor
     3668;20060221;  10;    2.7;   5.9;   5.2;  974.40;   81.00;   2.0;    9.1;   -2.3;   -4.0;   7.0;   0.0;   6;    6.100;   0;eor
     3668;20060222;  10;    1.5;   5.3;   7.7;  982.20;   77.00;   2.5;    2.4;   -0.2;   -1.6;   7.6;   0.0;   8;    0.000;   0;eor
     3668;20060223;  10;   -0.3;   4.4;   8.0;  981.60;   74.00;   2.1;    0.4;   -1.0;   -1.3;   6.1;   0.0;   7;    0.000;   0;eor
     3668;20060224;  10;    1.5;   4.1;   5.4;  977.70;   61.00;   4.8;    5.4;   -1.8;   -2.9;  14.1;   0.0;   0;    3.600;   0;eor
     3668;20060225;  10;   -0.5;   3.6;   4.5;  974.30;   61.00;   4.3;    3.9;   -3.5;   -4.4;  10.3;   0.0;   7;    6.000;   0;eor
     3668;20060226;  10;   -2.8;   3.6;   7.7;  976.70;   73.00;   3.3;   -1.9;   -4.1;   -6.7;   8.1;   0.0;   7;    0.000;   0;eor
     3668;20060227;  10;   -3.1;   3.4;   5.2;  977.30;   72.00;   1.9;    1.3;   -8.0;   -9.0;   5.9;   0.0;   7;    3.900;   0;eor
     3668;20060228;  10;   -1.3;   4.2;   7.7;  967.40;   75.00;   4.5;    0.7;   -4.0;   -4.9;   9.3;   0.7;   7;    0.000;   0;eor
     3668;20060301;  10;   -1.6;   4.2;   5.7;  966.00;   76.00;   4.8;   -0.2;   -5.3;   -7.4;  11.2;   0.0;   7;    0.100;   2;eor
     3668;20060302;  10;   -2.5;   3.6;   5.0;  967.20;   71.00;   3.5;    1.3;   -7.1;   -8.5;  11.1;   0.0;   7;    1.500;   2;eor
     3668;20060303;  10;   -1.6;   4.9;   7.2;  960.20;   90.00;   4.0;    3.3;   -6.1;   -6.8;  10.8;   5.8;   8;    0.000;   0;eor
     3668;20060304;  10;   -2.1;   4.8;   7.9;  960.60;   91.00;   2.0;   -0.4;   -4.0;   -5.1;   6.7;   0.9;   7;    0.000;   5;eor
     3668;20060305;  10;   -2.4;   4.3;   7.0;  967.50;   83.00;   2.3;    0.2;   -4.1;   -5.0;   8.4;   0.0;   7;    2.100;   5;eor
     3668;20060306;  10;   -0.7;   4.7;   6.9;  974.90;   82.00;   3.9;    1.4;   -2.3;   -3.2;   8.8;   0.0;   7;    1.400;   4;eor
     3668;20060307;  10;   -1.5;   4.3;   5.1;  979.70;   79.00;   4.2;    1.1;   -6.2;   -7.6;   9.5;   0.0;   7;    5.800;   4;eor
     3668;20060308;  10;   -3.0;   4.1;   5.7;  972.80;   83.00;   5.1;    1.3;   -9.0;   -9.8;  10.6;  11.3;   8;    4.700;   4;eor
     3668;20060309;  10;    4.8;   7.8;   7.8;  961.70;   90.00;   4.2;    7.4;    0.6;   -0.2;  13.4;   5.4;   6;    0.000;   5;eor
     3668;20060310;  10;    4.0;   6.5;   6.8;  965.70;   81.00;   4.3;    8.7;    1.4;    0.2;  11.6;   2.1;   8;    3.000;   0;eor
     3668;20060311;  10;    0.8;   5.8;   7.7;  967.70;   89.00;   4.1;    4.1;   -4.8;   -5.7;  14.0;   2.9;   8;    0.200;   0;eor
     3668;20060312;  10;   -5.2;   3.4;   5.4;  985.50;   82.00;   5.0;   -3.2;   -7.2;   -8.6;  11.8;   0.0;   7;    2.600;   2;eor
     3668;20060313;  10;   -5.3;   3.2;   4.3;  991.80;   77.00;   2.8;   -0.3;  -10.5;  -13.6;   7.2;   0.0;   7;    6.600;   3;eor
     3668;20060314;  10;   -3.6;   3.2;   1.8;  987.70;   69.00;   2.1;    2.5;  -10.5;  -11.3;   5.2;   0.0;   0;   10.400;   0;eor
     3668;20060315;  10;   -1.3;   4.2;   7.2;  982.70;   76.00;   2.4;    0.9;   -3.8;   -5.2;   6.2;   0.0;   0;    0.000;   0;eor
     3668;20060316;  10;   -0.6;   4.0;   7.9;  983.30;   69.00;   2.3;    2.2;   -2.7;   -2.6;   6.7;   0.0;   7;    0.000;   0;eor
     3668;20060317;  10;    0.5;   4.7;   7.2;  983.90;   75.00;   2.4;    2.8;   -2.6;   -4.8;   5.8;   0.0;   8;    0.000;   0;eor
     3668;20060318;  10;    0.2;   4.8;   4.8;  981.40;   78.00;   2.6;    3.9;   -3.5;   -5.5;   9.4;   0.0;   0;    0.000;   0;eor
     3668;20060319;  10;    1.4;   4.7;   0.5;  975.30;   73.00;   1.7;   10.2;   -5.5;   -8.1;   5.4;   0.0;   0;   11.000;   0;eor
     3668;20060320;  10;    3.1;   4.5;   0.0;  971.70;   64.00;   1.9;   12.7;   -6.2;   -7.8;   4.7;   0.0;   0;   10.900;   0;eor
     3668;20060321;  10;    2.4;   5.6;   6.4;  968.60;   77.00;   1.5;    7.2;   -4.2;   -5.9;   4.3;   1.7;   8;    1.900;   0;eor
     3668;20060322;  10;    1.2;   5.5;   6.0;  970.20;   83.00;   2.4;    4.7;   -1.7;   -4.9;   5.4;   0.1;   8;    1.200;   0;eor
     3668;20060323;  10;    1.5;   3.7;   2.3;  974.10;   56.00;   3.1;    7.6;   -4.3;   -6.8;   9.0;   0.0;   0;   10.100;   0;eor
     3668;20060324;  10;    4.3;   5.0;   5.3;  968.70;   60.00;   4.0;   11.2;   -3.1;   -4.3;   9.1;   0.2;   6;    5.700;   0;eor
     3668;20060325;  10;    9.4;   9.6;   7.3;  971.70;   81.00;   4.3;   15.4;    5.0;    4.1;  10.8;   3.4;   6;    0.900;   0;eor
     3668;20060326;  10;   11.9;  11.7;   7.6;  976.00;   84.00;   3.9;   15.1;    9.3;    8.7;  11.8;   1.1;   6;    0.100;   0;eor
     3668;20060327;  10;   13.4;  11.2;   5.9;  972.20;   74.00;   3.8;   20.2;    8.6;    7.3;  15.3;   3.2;   6;    4.600;   0;eor
     3668;20060328;  10;    9.9;   9.0;   7.5;  969.60;   74.00;   3.5;   12.0;    6.9;    5.8;   8.8;   0.7;   6;    0.000;   0;eor
     3668;20060329;  10;    7.1;   7.8;   6.9;  973.60;   77.00;   4.8;    9.6;    5.1;    3.2;  14.1;   0.3;   6;    1.500;   0;eor
     3668;20060330;  10;    8.3;   9.3;   7.3;  973.40;   84.00;   3.9;   11.4;    3.4;    2.4;   9.0;   8.1;   6;    0.300;   0;eor
     3668;20060331;  10;   12.2;   9.7;   6.5;  973.20;   69.00;   6.4;   14.3;    9.5;    8.0;  19.4;   1.8;   6;    3.500;   0;eor
     3668;20060401;  10;   11.4;   9.0;   6.7;  976.20;   68.00;   3.4;   16.4;    6.6;    5.0;  11.1;   1.6;   6;    3.500;   0;eor
     3668;20060402;  10;   10.7;   9.4;   5.3;  976.30;   74.00;   4.1;   17.1;    6.6;    4.6;  16.5;   1.3;   6;    4.700;   0;eor
     3668;20060403;  10;    7.2;   8.0;   5.3;  978.80;   79.00;   4.5;   11.9;    2.5;    1.7;  14.6;   3.9;   6;    3.400;   0;eor
     3668;20060404;  10;    5.1;   6.9;   6.7;  977.90;   79.00;   2.9;    9.8;    1.4;    0.3;  14.7;   0.0;   6;    3.500;   0;eor
     3668;20060405;  10;    2.8;   5.4;   7.0;  972.00;   73.00;   2.6;    6.5;   -1.1;   -2.8;   8.6;   0.0;   6;    0.000;   0;eor
     3668;20060406;  10;    2.5;   4.3;   2.0;  977.60;   62.00;   1.5;    8.7;   -3.9;   -6.0;   6.9;   0.0;   0;    9.600;   0;eor
     3668;20060407;  10;    4.7;   4.4;   1.6;  977.90;   56.00;   2.6;   11.9;   -3.2;   -4.3;   7.2;   0.0;   0;   11.200;   0;eor
     3668;20060408;  10;    8.3;   5.3;   1.9;  974.20;   51.00;   3.5;   15.8;   -0.5;   -1.8;  11.2;   0.0;   6;   12.000;   0;eor
     3668;20060409;  10;    7.7;   6.8;   7.4;  974.20;   65.00;   3.2;   10.4;    2.2;    1.0;   9.6;   2.5;   6;    0.100;   0;eor
     3668;20060410;  10;    3.9;   7.0;   8.0;  974.00;   87.00;   3.7;    6.2;    3.0;    2.4;   9.7;  10.1;   6;    0.000;   0;eor
     3668;20060411;  10;    4.4;   5.4;   6.3;  978.80;   66.00;   3.2;    7.9;    1.3;   -0.7;   7.2;   0.0;   6;    2.700;   0;eor
     3668;20060412;  10;    4.2;   6.6;   7.8;  975.50;   80.00;   3.4;    6.2;    2.7;    1.8;   8.5;   0.6;   6;    0.300;   0;eor
     3668;20060413;  10;    6.2;   7.6;   7.3;  975.40;   81.00;   4.4;    9.1;    1.8;    0.1;  12.0;   1.2;   6;    0.000;   0;eor
     3668;20060414;  10;    8.7;   9.7;   7.3;  974.90;   86.00;   5.4;   10.7;    4.9;    3.8;  13.3;   5.1;   6;    0.000;   0;eor
     3668;20060415;  10;    9.9;   9.5;   6.6;  976.20;   79.00;   3.2;   15.4;    3.2;    2.3;   9.1;   2.1;   6;    4.400;   0;eor
     3668;20060416;  10;   11.0;  10.4;   7.5;  973.30;   80.00;   5.7;   13.9;    9.2;    7.9;  16.4;   1.0;   6;    1.000;   0;eor
     3668;20060417;  10;   10.8;  10.0;   7.3;  975.30;   78.00;   2.8;   15.6;    8.1;    6.9;  13.1;   0.0;   6;    2.400;   0;eor
     3668;20060418;  10;    9.8;   8.0;   5.6;  977.00;   69.00;   1.9;   14.8;    3.8;    2.0;   7.2;   0.0;   0;    5.500;   0;eor
     3668;20060419;  10;    9.7;   7.3;   3.8;  977.50;   64.00;   1.9;   17.0;    0.9;   -0.5;   8.1;   0.0;   0;    8.800;   0;eor
     3668;20060420;  10;   11.3;   8.4;   3.2;  978.20;   66.00;   2.1;   18.7;    2.9;    1.2;   7.0;   0.0;   0;    7.900;   0;eor
     3668;20060421;  10;   13.8;   7.7;   3.5;  978.40;   54.00;   2.1;   21.7;    4.0;    2.3;   7.7;   0.0;   0;   11.600;   0;eor
     3668;20060422;  10;   11.2;   9.3;   5.8;  978.00;   71.00;   2.9;   18.4;    5.0;    4.1;  13.0;   4.7;   6;    4.400;   0;eor
     3668;20060423;  10;   12.2;   8.7;   3.6;  977.50;   65.00;   2.9;   18.2;    5.3;    3.0;   9.4;   0.0;   0;    9.600;   0;eor
     3668;20060424;  10;   11.6;   7.0;   2.0;  980.40;   56.00;   1.5;   20.1;    2.2;    0.8;   5.1;   0.0;   0;   12.700;   0;eor
     3668;20060425;  10;   14.6;   9.5;   4.8;  980.00;   60.00;   1.4;   23.0;    4.2;    2.7;   5.9;   0.0;   6;    6.700;   0;eor
     3668;20060426;  10;   13.3;  12.8;   7.1;  979.50;   84.00;   2.0;   17.3;    9.8;    8.5;   7.0;   3.3;   6;    0.800;   0;eor
     3668;20060427;  10;   13.1;  13.2;   8.0;  978.60;   88.00;   2.7;   15.2;   11.4;   11.1;   8.7;   3.6;   6;    0.100;   0;eor
     3668;20060428;  10;   10.1;  10.2;   8.0;  977.40;   82.00;   3.5;   11.5;    7.0;    6.4;   9.1;   2.0;   6;    0.000;   0;eor
     3668;20060429;  10;    5.3;   7.1;   5.2;  975.20;   80.00;   3.6;    9.2;    0.1;   -1.2;  12.7;   0.3;   6;    4.400;   0;eor
     3668;20060430;  10;    5.8;   5.5;   4.2;  975.50;   63.00;   2.8;   12.1;   -1.6;   -2.6;  12.7;   0.1;   6;    8.100;   0;eor
     3668;20060501;  10;   10.1;   6.9;   5.5;  974.40;   58.00;   3.0;   15.5;    2.4;    1.2;   8.5;   0.0;   6;    8.600;   0;eor
     3668;20060502;  10;   13.1;   8.1;   2.9;  978.20;   57.00;   1.9;   20.1;    7.6;    6.4;   5.8;   0.0;   0;   12.000;   0;eor
